id_expediente,numero,fecha_ingreso,sumario,rol_claudia,rol_recalculado,autoría_confirmada,rol_consistente,cantidad_autores,autores,tipo_oficial,estado_actual,etapa_ciclo,ubicacion,giros,ultimo_movimiento,evidencia_sancion,fuentes_sancion,fuentes_captura,ficha_oficial_completa,url_expediente,es_832_2026
141528,2011-D-2026,2026-06-25T14:14:54,"TRANSFERENCIA DE TODOS LOS REGISTROS DE MATRICULADOS/AS PARA EL EJERCICIO DE LA MEDICINA, ODONTOLOGÍA Y “ACTIVIDADES DE COLABORACIÓN” SEGÚN LA LEY NACIONAL 17132, QUE SE DESEMPEÑAN EN EL ÁMBITO DE LA CIUDAD.",coautora,coautora,True,True,3,"OCAÑA, MARÍA GRACIELA | NAGATA, SEBASTIÁN | NEGRI, CLAUDIA",DECLARACION,en_comision,en_comision,Asuntos Metropolitanos y Relaciones Interjurisdiccionales,Asuntos Metropolitanos y Relaciones Interjurisdiccionales,"{""fecha"": ""2026-06-30"", ""oficina"": ""Asuntos Metropolitanos y Relaciones Interjurisdiccionales"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141528,False
141524,2007-D-2026,2026-06-25T12:39:39,REPUDIO AL DECRETO 230 DEL JEFE DE GOBIERNO,coautora,coautora,True,True,17,"MODARELLI, JUAN PABLO | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | LA BLUNDA, ANDRÉS | MOCHI, FEDERICO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | VELÁZQUEZ, DELFINA",DECLARACION,en_comision,en_comision,ASUNTOS CONSTITUCIONALES,ASUNTOS CONSTITUCIONALES,"{""fecha"": ""2026-06-29"", ""oficina"": ""ASUNTOS CONSTITUCIONALES"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141524,False
141518,2001-D-2026,2026-06-24T15:38:45,SE DECLARA DE INTERÉS SANITARIO AL “CURSO ANUAL INTERNACIONAL SAO 2026”,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,sancionado,sancionado,MEP,SALUD,"{""fecha"": ""2026-08-31"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141518,False
141514,1997-D-2026,2026-06-24T13:10:32,SE DECLARA DE INTERÉS SANITARIO LA JORNADA DE CONCIENTIZACIÓN SOBRE LA LACTANCIA MATERNA,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,sancionado,sancionado,MEP,SALUD,"{""fecha"": ""2026-09-02"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES (ESPERANDO RECEPCION)""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141514,False
141469,1965-D-2026,2026-06-22T13:44:21,"REPUDIO A LAS DECLARACIONES PÚBLICAS REALIZADAS POR EL JEFE DE GOBIERNO CONTRA EL DIPUTADO ALEJANDRO “PITU” SALVATIERRA,",coautora,coautora,True,True,18,"LA BLUNDA, ANDRÉS | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",DECLARACION,en_comision,en_comision,ASUNTOS CONSTITUCIONALES,ASUNTOS CONSTITUCIONALES,"{""fecha"": ""2026-06-25"", ""oficina"": ""ASUNTOS CONSTITUCIONALES"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141469,False
141442,1938-D-2026,2026-06-17T14:42:31,DECLÁRASE DE INTERÉS PARA LA PROMOCIÓN DE LOS DERECHOS DE LAS PERSONAS CON DISCAPACIDAD EL LIBRO “ERROR 408: NORMALIDAD NO ENCONTRADA”,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,en_comision,en_comision,"COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN","COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN","{""fecha"": ""2026-06-22"", ""oficina"": ""COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141442,False
141434,1930-D-2026,2026-06-17T12:26:31,"PESAR POR EL FALLECIMIENTO DE LIDIA ESTELA MERCEDES MIY URANGA DE ALMEIDA, CONOCIDA PÚBLICAMENTE COMO TATY ALMEIDA",coautora,coautora,True,True,26,"LA BLUNDA, ANDRÉS | BARROETAVEÑA, MATÍAS | BIASI, VANINA | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | D´ATRI, ANDREA | FERRARIO, EMMANUEL | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LAMMENS , MATÍAS | LOUPIAS, FRANCISCO | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | OCAÑA, MARÍA GRACIELA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO | THOURTE, MANUELA | VELÁZQUEZ, DELFINA",DECLARACION,ingresado,en_comision,MEP,"DERECHOS HUMANOS, GARANTÍAS Y ANTIDISCRIMINACIÓN","{""fecha"": ""2026-06-23"", ""oficina"": ""MEP"", ""descripcion"": ""EXPEDIENTE EN MEP AGREGADO A UN EXPEDIENTE CABEZA""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141434,False
141404,1909-D-2026,2026-06-12T15:42:23,DECLÁRASE EL 7 DE ABRIL DE CADA AÑO COMO EL “DÍA DEL MÉDICO OCULOPLÁSTICO”,autora,autora,True,True,2,"NEGRI, CLAUDIA | NEIRA, CLAUDIA",LEY,en_comision,en_comision,SALUD,SALUD,"{""fecha"": ""2026-06-17"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141404,False
141402,1907-D-2026,2026-06-12T15:23:05,INFORMES REFERIDOS A LA IMPLEMENTACIÓN DEL RÉGIMEN DE BOLETO EDUCATIVO,coautora,coautora,True,True,18,"VELÁZQUEZ, DELFINA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO",RESOLUCION,despacho,con_dictamen,DGDP,"EDUCACIÓN, CIENCIA Y TECNOLOGÍA","{""fecha"": ""2026-08-21"", ""oficina"": ""DGDP"", ""descripcion"": ""DESPACHO NUMERADO. ESPERANDO INICIO DE PLAZO DE OBSERVACIONES""}",False,,agenda | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141402,False
141350,1860-D-2026,2026-06-10T11:32:44,DECLÁRASE DE INTERÉS PARA LA COMUNICACIÓN SOCIAL Y LA SALUD A LA CUENTA DE INSTAGRAM “@MIVIDACONESME”,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,archivado,archivado,ARCHIVO,"COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN","{""fecha"": ""2026-08-27"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EXPEDIENTE EN ARCHIVO CON DATOS BANK INGRESADOS""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141350,False
141326,1844-D-2026,2026-06-09T13:55:37,"PESAR POR EL FALLECIMIENTO DE ELVA ""CHUNCHUNA"" VILLAFAÑE",coautora,coautora,True,True,12,"NEIRA, CLAUDIA | BIELLI, MARÍA | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GRILLO, ALEJANDRO OMAR | LA BLUNDA, ANDRÉS | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO",DECLARACION,sancionado,sancionado,MEP,CULTURA,"{""fecha"": ""2026-06-24"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141326,False
141325,1843-D-2026,2026-06-09T13:55:31,CONMEMORASE EL “DÍA INTERNACIONAL DE LA LUCHA CONTRA EL USO INDEBIDO DE DROGAS”,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,archivado,archivado,ARCHIVO,SALUD,"{""fecha"": ""2026-08-27"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EXPEDIENTE EN ARCHIVO CON DATOS BANK INGRESADOS""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141325,False
141317,1834-D-2026,2026-06-09T11:26:42,REPUDIO AL CUMPLIRSE UN AÑO DE LA PROSCRIPCIÓN POLÍTICA Y LA INJUSTA PRIVACIÓN DE LA LIBERTAD DE CRISTINA FERNÁNDEZ DE KIRCHNER,coautora,coautora,True,True,20,"VELÁZQUEZ, DELFINA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO",DECLARACION,en_comision,en_comision,ASUNTOS CONSTITUCIONALES,ASUNTOS CONSTITUCIONALES,"{""fecha"": ""2026-06-11"", ""oficina"": ""ASUNTOS CONSTITUCIONALES"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141317,False
141296,1818-D-2026,2026-06-05T16:30:23,RECONOCIMIENTO A JORGE COSTALES POR SU COMPROMISO CON LA PRESERVACIÓN DE LA MEMORIA HISTÓRICA DE LOS FUSILAMIENTOS DE JUNIO DE 1956 Y DISPÓNESE LA ENTREGA DE UNA BANDEJA PROTOCOLAR,coautora,coautora,True,True,18,"FERREÑO, CLAUDIO AMÉRICO | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | GEMINIANI, NOEMÍ | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",RESOLUCION,archivado,archivado,ARCHIVO,"DERECHOS HUMANOS, GARANTÍAS Y ANTIDISCRIMINACIÓN","{""fecha"": ""2026-07-29"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141296,False
141288,1810-D-2026,2026-06-05T12:21:38,"PESAR POR EL FALLECIMIENTO DE CARLOS ALBERTO SOLARI, “EL INDIO SOLARI”",coautora,coautora,True,True,20,"SANTORO, LEANDRO | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | VELÁZQUEZ, DELFINA",DECLARACION,en_comision,en_comision,CULTURA,CULTURA,"{""fecha"": ""2026-06-08"", ""oficina"": ""CULTURA"", ""descripcion"": ""EXPEDIENTE AGREGADO A UN EXPEDIENTE-CABEZA""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141288,False
141280,1802-D-2026,2026-06-04T16:53:38,MODIFICASE LA LEY 1472 - CÓDIGO CONTRAVENCIONAL - CUIDADO DE COCHES SIN AUTORIZACIÓN,coautora,coautora,True,True,7,"NEIRA, CLAUDIA | CAPORICCIO, FRANCISCO | GRILLO, ALEJANDRO OMAR | LA BLUNDA, ANDRÉS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA",LEY,en_comision,en_comision,JUSTICIA,JUSTICIA | ASUNTOS CONSTITUCIONALES,"{""fecha"": ""2026-06-08"", ""oficina"": ""JUSTICIA"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141280,False
141257,1780-D-2026,2026-06-03T16:51:27,"DECLÁRASE DE INTERÉS CULTURAL DE AL MURAL EN HOMENAJE A CHARLY GARCÍA,EMPLAZADO EN LA INTERSECCIÓN DE LA AV. CALLAO Y LA AV. CORRIENTES.",coautora,coautora,True,True,8,"PEÑAFORT, GRACIANA | CAPORICCIO, FRANCISCO | LA BLUNDA, ANDRÉS | MOCHI, FEDERICO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | ROSSEN, BÁRBARA | SANTORO, LEANDRO",DECLARACION,archivado,archivado,ARCHIVO,CULTURA,"{""fecha"": ""2026-07-29"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141257,False
141248,1772-D-2026,2026-06-03T14:36:57,FORTALECIMIENTO DE LA SALUD PÚBLICA FRENTE A LOS PRODUCTOS EMERGENTES DE NICOTINA Y TABACO,autora,autora,True,True,1,"NEGRI, CLAUDIA",LEY,en_comision,en_comision,SALUD,"SALUD | DESARROLLO ECONÓMICO Y MERCOSUR | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-06-04"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141248,False
141225,1750-D-2026,2026-06-02T14:22:50,INFORMES REFERIDOS A LA SEGURIDAD EN EL HOSPITAL DURAND.,coautora,coautora,True,True,3,"VELÁZQUEZ, DELFINA | GRILLO, ALEJANDRO OMAR | NEGRI, CLAUDIA",RESOLUCION,en_comision,en_comision,SALUD,SALUD,"{""fecha"": ""2026-06-04"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141225,False
141172,1704-D-2026,2026-05-29T15:34:07,DECLÁRASE DE INTERÉS SANITARIO LA JORNADA DE CONCIENTIZACIÓN SOBRE LA LACTANCIA MATERNA,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,archivado,archivado,ARCHIVO,SALUD,"{""fecha"": ""2026-08-27"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EXPEDIENTE EN ARCHIVO CON DATOS BANK INGRESADOS""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141172,False
141145,1685-D-2026,2026-05-28T14:44:26,"DECLÁRASE DE INTERÉS SANITARIO LA ACTIVIDAD DE SENSIBILIZACIÓN “LA DETECCIÓN TEMPRANA CAMBIA HISTORIAS: CHEQUEATE HOY, CUIDATE SIEMPRE.”, PARA LA PREVENCIÓN DEL CÁNCER DE MAMA",autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,sancionado,sancionado,MEP,SALUD,"{""fecha"": ""2026-08-31"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141145,False
141138,1678-D-2026,2026-05-28T12:11:39,"INFORMES VINCULADOS AL INCREMENTO REGISTRADO EN LA FUNCIÓN DIRECCIÓN EJECUTIVA, DENTRO DE LA FINALIDAD ADMINISTRACIÓN GUBERNAMENTAL, EN LA EJECUCIÓN PRESUPUESTARIA CORRESPONDIENTE AL PRIMER TRIMESTRE DEL EJERCICIO 2026",coautora,coautora,True,True,11,"IAÑEZ, BERENICE | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FREIRE, VICTORIA | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA",RESOLUCION,sancionado,sancionado,MEP,"PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-08-31"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141138,False
140975,1540-D-2026,2026-05-18T16:11:41,INFORMES REFERIDOS A LA PRESUNTA CREACIÓN DEL NUEVO SERVICIO DE “CRÓNICAS SOCIALES” EN EL HOSPITAL NEUROPSIQUIÁTRICO BRAULIO A. MOYANO,coautora,coautora,True,True,3,"GONZÁLEZ, ANDREA MARIANA | IAÑEZ, BERENICE | NEGRI, CLAUDIA",RESOLUCION,archivado,archivado,ARCHIVO,SALUD,"{""fecha"": ""2026-08-25"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140975,False
140974,1539-D-2026,2026-05-18T16:10:51,"PREOCUPACION POR LOS OPERATIVOS DE SATURACIÓN LLEVADOS A CABO LA NOCHE DEL 14 DE MAYO DEL CORRIENTE, EN SIMULTÁNEO EN DISTINTOS BARRIOS POPULARES DE ESTA CIUDAD",coautora,coautora,True,True,13,"GONZÁLEZ, ANDREA MARIANA | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | SALVATIERRA, ALEJANDRO",DECLARACION,en_comision,en_comision,SEGURIDAD,SEGURIDAD,"{""fecha"": ""2026-05-20"", ""oficina"": ""SEGURIDAD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140974,False
140931,1496-D-2026,2026-05-14T15:48:06,CONMEMORASE LA SEMANA MUNDIAL DE LA LACTANCIA MATERNA 2026,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,archivado,archivado,ARCHIVO,SALUD,"{""fecha"": ""2026-08-27"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EXPEDIENTE EN ARCHIVO CON DATOS BANK INGRESADOS""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140931,False
140901,1471-D-2026,2026-05-13T15:47:49,ACCESIBILIDAD UNIVERSAL A LA INFORMACIÓN GASTRONÓMICA OFRECIDA AL PÚBLICO,coautora,coautora,True,True,6,"FERREÑO, CLAUDIO AMÉRICO | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | NEGRI, CLAUDIA | NEIRA, CLAUDIA",LEY,en_comision,en_comision,DESARROLLO ECONÓMICO Y MERCOSUR,DESARROLLO ECONÓMICO Y MERCOSUR | DISCAPACIDAD,"{""fecha"": ""2026-05-19"", ""oficina"": ""DESARROLLO ECONÓMICO Y MERCOSUR"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140901,False
140845,1421-D-2026,2026-05-08T14:17:36,"PROTECCIÓN DE DERECHOS Y PREVENCIÓN DE LAS VIOLENCIAS CONTRA LAS NIÑAS, LOS NIÑOS Y ADOLESCENTES EN ENTORNOS DIGITALES",coautora,coautora,True,True,13,"BIELLI, MARÍA | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | LA BLUNDA, ANDRÉS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | ROSSEN, BÁRBARA | VELÁZQUEZ, DELFINA",LEY,en_comision,en_comision,"EDUCACIÓN, CIENCIA Y TECNOLOGÍA","EDUCACIÓN, CIENCIA Y TECNOLOGÍA | NIÑEZ, ADOLESCENCIA Y JUVENTUD | COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN | JUSTICIA | ASUNTOS CONSTITUCIONALES","{""fecha"": ""2026-06-02"", ""oficina"": ""EDUCACIÓN, CIENCIA Y TECNOLOGÍA"", ""descripcion"": ""EN COMISION""}",False,,agenda | seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140845,False
140825,1403-D-2026,2026-05-07T16:55:01,"ADHIÉRESE A LA CUARTA EDICIÓN DE LA MARCHA FEDERAL UNIVERSITARIA A REALIZARSE EL 12 DE MAYO DE 2026, EN RECONOCIMIENTO A SU ROL ESTRATÉGICO EN LA DEFENSA Y PROMOCIÓN DEL DERECHO A LA EDUCACIÓN.-",coautora,coautora,True,True,27,"MOCHI, FEDERICO | ALIFRACO, EDGARDO NESTOR | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | CRUCITTA, ALDANA BELÉN | FERRARIO, EMMANUEL | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LAMMENS , MATÍAS | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | OCAÑA, MARÍA GRACIELA | PEÑAFORT, GRACIANA | RODRÍGUEZ LARRETA, HORACIO | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO | SUÁREZ, GUILLERMO | TAGLIAFERRI, GUADALUPE | THOURTE, MANUELA | VELÁZQUEZ, DELFINA",DECLARACION,en_comision,en_comision,"EDUCACIÓN, CIENCIA Y TECNOLOGÍA","EDUCACIÓN, CIENCIA Y TECNOLOGÍA","{""fecha"": ""2026-05-13"", ""oficina"": ""EDUCACIÓN, CIENCIA Y TECNOLOGÍA"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140825,False
140805,1392-D-2026,2026-05-07T14:50:27,INFORMES REFERIDOS A LA IMPLEMENTACIÓN DE LA LEY 6360,coautora,coautora,True,True,6,"CAPORICCIO, FRANCISCO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | OCAÑA, MARÍA GRACIELA | ROSSEN, BÁRBARA | THOURTE, MANUELA",RESOLUCION,sancionado,sancionado,MEP,SALUD,"{""fecha"": ""2026-06-23"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140805,False
