long;lat;id;nombre;anio_de_in;tipo;cantidad;ubicacion;clasificac;calle;altura;calle2;barrio;comuna;codigo_postal;codigo_postal_argentino
-58,44484736;-34,5747401;865;Plaza Colegiales;2018;1U;5;VIA PÃšBLICA;AMS;Cramer;475;;Colegiales;Comuna 13;1426;C1426ANI
-58,37564401;-34,62290789;866;Agentes de Transito. Base Piedras;2019;1U;2;INTERIOR;Edificio PÃºblico;Chacabuco;1261;;San Telmo;Comuna 1;1140;C1140AAA
-58,37564102;-34,65009558;867;Centro de Formacion Profesional;2018;1U;12;VIA PÃšBLICA;AMS;Rio Cuarto;1993;;Barracas;Comuna 4;1292;C1292AAM
-58,45812922;-34,57493432;868;Bicicleteria De Felice;2018;1U;5;VIA PÃšBLICA;Comercio Amigo;Superi;1300;;Colegiales;Comuna 13;1426;C1426BAD
-58,38058245;-34,6076092;869;Provincia Seguros;2018;1U;3;VIA PÃšBLICA;;Carlos Pelegrini;71;;San Nicolas;Comuna 1;1009;C1009ABA
-58,36514615;-34,5986126;870;Seguros Sura;2018;1U;8;VIA PÃšBLICA;AMS;Olga cossettini;0;grierson y olga cossettini;Puerto Madero;Comuna 1;;
-58,36582289;-34,59868498;871;Seguros Sura;2018;Lazo;5;VIA PÃšBLICA;AMS;Pierina Dealessi y grierson;0;grierson;Retiro;Comuna 1;;
-58,41079738;-34,59449;872;Hospital Gutierrez;2018;1U;14;INTERIOR;Hospitales - Centros de Salud;gallo;1330;;Recoleta;Comuna 2;1425;C1425EFD
-58,36043119;-34,62955666;873;Museo del Cine;2018;1U;5;INTERIOR;AMS;Ministro Brin;615;;La Boca;Comuna 4;1158;C1158AAE
-58,4130198;-34,6052203;874;El Extranjero;2018;1U;2;VIA PÃšBLICA;Centro Cultural Abasto;Valentin Gomez;3378;;Balvanera;Comuna 3;1191;C1191AAL
-58,41686445;-34,60490741;875;Archibrazo;2018;1U;1;VIA PÃšBLICA;Centro Cultural Abasto;Mario Bravo;441;;Almagro;Comuna 5;1175;C1175ABG
-58,46309999;-34,61159174;876;Escuela Leopoldo Marechal NÂ°13 D.E 7;2018;1U;6;VIA PÃšBLICA;Universidades - Colegios;Galicia;1857;;Villa Gral. Mitre;Comuna 11;1416;C1416DHA
-58,4820965;-34,61188327;877;Escuela 7 D.E 12;2018;1U;7;VIA PÃšBLICA;Universidades - Colegios;San Blas;2962;;Villa Santa Rita;Comuna 11;1416;C1416EGB
-58,51020853;-34,57948262;878;Escuela Rodolfo Walsh EEM NÂ°1 D.E 16;2018;1U;5;VIA PÃšBLICA;Universidades - Colegios;Argerich;5651;;Villa Pueyrredon;Comuna 12;1419;C1419DCC
-58,44786606;-34,59498474;879;Estudio UV;2018;1U;5;VIA PÃšBLICA;;Humboldt;401;;Villa Crespo;Comuna 15;1414;C1414CSI
-58,37050221;-34,61498616;880;Edificio Central Anses;2018;1U;5;INTERIOR;AMS;Balcarce;610;;Monserrat;Comuna 1;1064;C1064AAN
-58,3871259;-34,6122926;881;Edificio Central Anses;2018;1U;4;INTERIOR;AMS;Moreno;1473;;Monserrat;Comuna 1;1093;C1093ABA
-58,37202122;-34,61209674;882;Edificio Central Anses;2018;1U;2;INTERIOR;AMS;Defensa;363;;Monserrat;Comuna 1;1065;C1065AAE
-58,37325189;-34,61144035;883;Sucursal Itau;2018;1U;2;VIA PÃšBLICA;AMS;Moreno;498;;Monserrat;Comuna 1;1091;C1091AAJ
-58,38974767;-34,60062914;884;Sucursal Itau;2018;1U;3;VIA PÃšBLICA;AMS;Viamonte;1601;;San Nicolas;Comuna 1;1055;C1055ABE
-58,3860051;-34,60285315;885;Sucursal Itau;2018;1U;2;VIA PÃšBLICA;AMS;Lavalle;1354;;San Nicolas;Comuna 1;1048;C1048AAH
-58,37886352;-34,59498129;886;Sucursal Itau;2018;1U;2;VIA PÃšBLICA;AMS;Av. Santa FÃ©;831;;Retiro;Comuna 1;;
-58,41353398;-34,59872993;887;El Porton de Sanchez;2019;1U;2;VIA PÃšBLICA;Centro Cultural Abasto;Sanchez de Bustamante;1034;;Almagro;Comuna 5;1173;C1173ABT
-58,41798624;-34,60100724;888;La Huella;2019;1U;6;VIA PÃšBLICA;Centro Cultural Abasto;Guardia Vieja;3802;;Almagro;Comuna 5;1192;C1192AAL
-58,41046221;-34,60661388;889;Centro Cultural Konex;2019;1U;4;VIA PÃšBLICA;Centro Cultural Abasto;Sarmiento;3131;;Balvanera;Comuna 3;1196;C1196AAG
-58,36970389;-34,61169204;890;Edificio Central Anses;2019;1U;3;INTERIOR;AMS;Paseo ColÃ³n;329;;Monserrat;Comuna 1;;
-58,3878504;-34,60361078;891;Edificio Central Anses;2019;1U;3;INTERIOR;AMS;ParanÃ¡;451;;San Nicolas;Comuna 1;;
-58,37617108;-34,61356661;892;Edificio Central Anses;2019;1U;1;INTERIOR;AMS;Chacabuco;467;;Monserrat;Comuna 1;1069;C1069AAI
-58,46282838;-34,63249968;893;Universidad Uflo;2019;1U;4;VIA PÃšBLICA;AMS;Pedernera;275;;Flores;Comuna 7;1406;C1406EEE
-58,46265595;-34,63260169;894;Universidad Uflo;2019;1U;2;VIA PÃšBLICA;AMS;Pedernera;288;;Flores;Comuna 7;1406;C1406EEF
-58,43187;-34,61615669;895;Sucursal Itau;2019;1U;2;VIA PÃšBLICA;AMS;Av. Rivadavia;4715;;Caballito;Comuna 6;1424;C1424CEC
-58,46491395;-34,62963079;896;Sucursal Itau;2019;1U;1;VIA PÃšBLICA;AMS;Av. Rivadavia;7060;;Flores;Comuna 7;1406;C1406GMN
-58,4088677;-34,64045831;897;Patio de los Lecheros;2019;1U;5;INTERIOR;Espacio PÃºblico;Uspallata;0;PepirÃ­;Parque Patricios;Comuna 4;;
-58,36786637;-34,61235273;898;Paseo de Bajo;2019;Lazo;4;VIA PÃšBLICA;Espacio PÃºblico;Azopardo;0;Av. Belgrano;Monserrat;Comuna 1;;
-58,41174919;-34,57200165;899;Rosedal de Palermo;2019;1U;4;VIA PÃšBLICA;AMS;Av. Sarmiento;0;Figueroa Alcorta;Palermo;Comuna 14;;
-58,46841093;-34,54892202;900;Sucursal Itau;2019;1;2;VIA PÃšBLICA;AMS;Av. Cabildo;3702;;Saavedra;Comuna 12;1429;C1429AAV
-58,45832807;-34,57139998;901;Sucursal Itau;2019;1;1;VIA PÃšBLICA;Comunas de BA Elige;Elcano;3034;;Colegiales;Comuna 13;1426;C1426EJO
-58,44564787;-34,55882363;902;Sucursal Itau;2019;1;1;VIA PÃšBLICA;Comunas de BA Elige;Av. Libertador;5767;;Belgrano;Comuna 13;1428;C1428ARA
-58,4156521;-34,58488507;903;Sucursal Itau;2019;1;1;VIA PÃšBLICA;Comunas de BA Elige;Av. Scalabrini Ortiz;2524;;Palermo;Comuna 14;1425;C1425DBT
-58,41175375;-34,5877945;904;Sucursal Itau;2019;1;1;VIA PÃšBLICA;Comunas de BA Elige;Av. Santa FÃ©;3315;;Palermo;Comuna 14;;
-58,41060903;-34,57967273;905;Sucursal Itau;2019;1;1;VIA PÃšBLICA;Comunas de BA Elige;Av. CerviÃ±o;3654;;Palermo;Comuna 14;;
-58,40760153;-34,60045834;906;La Carpinteria;2019;1U;1;VIA PÃšBLICA;Centro Cultural Abasto;Jean Jaures;858;;Balvanera;Comuna 3;1215;C1215ACP
-58,38781369;-34,60069374;907;Errepar;2019;1;2;VIA PÃšBLICA;Expediente;Viamonte;1484;;San Nicolas;Comuna 1;1055;C1055ABB
-58,43603584;-34,61883269;908;Bazar. Comercio;2019;1;2;VIA PÃšBLICA;Expediente;JosÃ© M. Moreno;46;;Caballito;Comuna 6;;
-58,44366257;-34,58693677;909;Etaba. Escuela de Tecnica Alexander;2019;1;3;VIA PÃšBLICA;Expediente;Angel Justiniano Carranza;1190;;Chacarita;Comuna 15;1414;C1414COF
-58,4463194;-34,62246368;910;Uflo;2019;1;2;INTERIOR;AMS;Av. Rivadavia;5741;;Caballito;Comuna 6;1406;C1406GLA
-58,44827798;-34,61502419;911;Museo de las Esculturas;2019;1;3;VIA PÃšBLICA;AMS;Pujol;644;;Caballito;Comuna 6;1405;C1405ALD
-58,45210124;-34,59881516;912;Warnes Dodge SRL;2019;1;2;VIA PÃšBLICA;Comercio Amigo;Warnes;1143;;Villa Crespo;Comuna 15;1414;C1414AAL
-58,40885918;-34,60178278;913;El Cubo;2019;1;5;VIA PÃšBLICA;Centro Cultural Abasto;Zelaya;3053;;Balvanera;Comuna 3;1171;C1171ADA
-58,41501021;-34,60192714;914;Jungla Centro Cultural;2019;1;2;VIA PÃšBLICA;Centro Cultural Abasto;Guardia Vieja;3580;;Almagro;Comuna 5;1192;C1192AAF
-58,41673736;-34,61577782;915;El Baruyo (Multiespacio Cultural);2019;1;3;VIA PÃšBLICA;Centro Cultural;Av. Belgrano;3584;;Almagro;Comuna 5;1210;C1210AAQ
-58,41478875;-34,62496576;916;La Minga Club Cultural;2019;1;4;VIA PÃšBLICA;Centro Cultural;Maza;1165;;Boedo;Comuna 5;1220;C1220ABM
-58,42639964;-34,58617534;917;Teatro Ciego;2019;1;2;VIA PÃšBLICA;Centro Cultural;Jorge Luis Borges;1976;;Palermo;Comuna 14;1414;C1414DGH
-58,43240451;-34,59685533;918;La Gran Jaime;2019;1;2;VIA PÃšBLICA;Centro Cultural;Araoz;832;;Villa Crespo;Comuna 15;1414;C1414DPR
-58,49559237;-34,55227617;919;Fuego Bike;2019;1;2;VIA PÃšBLICA;AMS;Miller;4607;;Saavedra;Comuna 12;1430;C1430EAI
-58,37715465;-34,59897021;920;Anses Central;2019;1U;11;INTERIOR;Edificio PÃºblico;Av. Cordoba;720;;San Nicolas;Comuna 1;1054;C1054AAT
-58,38300729;-34,59920762;921;UDAI Centro;2019;1;1;VIA PÃšBLICA;Edificio PÃºblico;Av. Cordoba;1118;;San Nicolas;Comuna 1;1055;C1055AAO
-58,40280216;-34,62070548;922;UDAI San Cristobal;2019;1U;1;VIA PÃšBLICA;;Jujuy;966;;San Cristobal;Comuna 3;1229;C1229ABR
-58,3696201;-34,63848219;923;UDAI Barracas;2019;1;2;VIA PÃšBLICA;Edificio PÃºblico;Regimiento de Patricios;937;;Barracas;Comuna 4;1265;C1265AEC
-58,40585861;-34,63567995;924;UDAI Parque Patricios;2019;1U;2;VIA PÃšBLICA;Edificio PÃºblico;La Rioja;2079;;Parque Patricios;Comuna 4;1244;C1244ABQ
-58,47416153;-34,67745638;925;UDAI Villa Lugano;2019;1U;2;VIA PÃšBLICA;Edificio PÃºblico;Sayos;5654;;Villa Lugano;Comuna 8;1439;C1439CAT
-58,46793858;-34,64703729;926;UDAI Flores;2019;1U;2;VIA PÃšBLICA;Espacio PÃºblico;Peron Eva;3799;;Parque Avellaneda;Comuna 9;1407;C1407HUB
-58,49307782;-34,62534084;927;UDAI Floresta;2019;1U;2;VIA PÃšBLICA;Edificio PÃºblico;Av. Segurola;1129;;Floresta;Comuna 10;1407;C1407ANW
-58,47460899;-34,57751601;928;UDAI Villa Urquiza;2019;1U;2;VIA PÃšBLICA;Espacio PÃºblico;Alvarez Thomas;2356;;Villa Ortuzar;Comuna 15;1431;C1431FON
-58,37040286;-34,61482806;929;UDAI Monserrat;2019;1U;3;INTERIOR;Espacio PÃºblico;Mexico;270;;Monserrat;Comuna 1;1097;C1097AAF
-58,40501686;-34,58312969;930;Agentes de Transito. Base Ocampo;2019;1U;5;INTERIOR;Espacio PÃºblico;Ortiz de Ocampo;2517;;Palermo;Comuna 14;1425;C1425DSA
-58,39322689;-34,59401199;931;Banco ItaÃº - Recoleta;2019;1U;2;VIA PÃšBLICA;AMS;Av. Callao;1270;;Recoleta;Comuna 2;1023;C1023AAS
-58,40002955;-34,58979755;932;Banco ItaÃº - Recoleta;2019;1U;1;VIA PÃšBLICA;AMS;Av. Pueyrredon;1855;;Recoleta;Comuna 2;1119;C1119ACB
-58,40416508;-34,58329907;934;Banco ItaÃº - Palermo;2019;1U;2;VIA PÃšBLICA;AMS;Av. Gral Las Heras;3015;;Palermo;Comuna 14;1425;C1425ASH
-58,44265488;-34,56348299;935;Banco ItaÃº - Belgrano;2019;1U;1;VIA PÃšBLICA;AMS;Luis Maria Campos;1407;;Belgrano;Comuna 13;1426;C1426BOM
-58,51491417;-34,59038719;936;Banco ItaÃº -Villa Devoto;2019;1U;1;VIA PÃšBLICA;AMS;Av. San Martin;7187;;Villa Devoto;Comuna 11;1419;C1419ICI
-58,44117465;-34,63247003;937;Agentes de Transito. Base Chacabuco;2019;1;5;INTERIOR;Edificio PÃºblico;Emilio Mitre;981;;Parque Chacabuco;Comuna 7;1424;C1424AYS
-58,46915539;-34,65946194;938;UTN. Sede Campus;2019;1;34;INTERIOR;Universidades - Colegios;Mozart;2300;;Villa Lugano;Comuna 8;1407;C1407IVT
-58,39207652;-34,59970118;939;Mercado de San Nicolas;2019;1U;4;VIA PÃšBLICA;AMS;Av. Cordoba;1750;;San Nicolas;Comuna 1;1055;C1055AAU
-58,41522791;-34,58984399;940;Escuela Divino Corazon. Sube y Baja;2019;1U;3;VIA PÃšBLICA;Universidades - Colegios;Republica Dominicana;3586;;Palermo;Comuna 14;1425;C1425GKF
-58,36730444;-34,60145745;941;Camuzzi Gas;2019;1U;9;INTERIOR;AMS;Alicia Moreau de Justo;240;;Puerto Madero;Comuna 1;1107;C1107AAD
-58,50328404;-34,57826143;942;Escuela NÂ°22 Republica de Nicaragua;2019;1U;5;VIA PÃšBLICA;Universidades - Colegios;Bazurco;2551;;Villa Pueyrredon;Comuna 12;1419;C1419FKG
-58,48811706;-34,64826264;943;Rodados Universo;2019;1U;3;VIA PÃšBLICA;Local Amigo;Av. Directorio;4699;;Parque Avellaneda;Comuna 9;1407;C1407HGG
-58,37862698;-34,61055964;944;Anses - Edificio Central;2019;1U;2;VIA PÃšBLICA;Edificio PÃºblico;Adolfo Alsina;863;;Monserrat;Comuna 1;1087;C1087AAM
-58,44783933;-34,5705302;945;La Fruteria CerÃ¡mica;2019;1U;1;VIA PÃšBLICA;AMS;Ciudad de la Paz;924;;Colegiales;Comuna 13;1426;C1426AGR
-58,41670419;-34,5767483;946;Ecoparque;2019;1U;7;VIA PÃšBLICA;Espacio PÃºblico;SARMIENTO AV.;2600;;;;;
-58,40499956;-34,57968765;947;Museo Jose Hernandez;2019;1U;2;INTERIOR;Centro Cultural;Av. Libertador;2373;;Palermo;Comuna 14;1425;C1425AAJ
