id,nombre,destinatar,requisito,objetivos,direccion,barrio,comuna,web,geometry
2154,EL ALBA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Gonzalez, Joaquin V. 2469",Villa Del Parque,Comuna 11,,POINT (-58.49883814210531 -34.61035305319164)
2155,JOVENES CORAZONES,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Bocayuva, Quintino 193",Almagro,Comuna 5,,POINT (-58.42313230430804 -34.61455987104021)
2156,JUNTOS,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Naon, Romulo 2500",Villa Urquiza,Comuna 12,,POINT (-58.47339875486848 -34.566905305127904)
2157,LA NUEVA ESPERANZA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Ramirez, Carlos M. 2689",Villa Soldati,Comuna 8,,POINT (-58.43407511595778 -34.66113095623501)
2158,LUGANO EN MARCHA,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Murguiondo 3384,Villa Lugano,Comuna 8,,POINT (-58.48466114352022 -34.66993584872449)
2159,MOMENTOS FELICES,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Acosta, Mariano 1544",Parque Avellaneda,Comuna 9,,POINT (-58.46535190362583 -34.647158214557294)
2160,NUESTRO REFUGIO,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Lascano 4384,Monte Castro,Comuna 10,,POINT (-58.50164746700508 -34.61642544660046)
2161,NUESTRO TIEMPO DE CABALLITO,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Yerbal 813,Caballito,Comuna 6,,POINT (-58.44226081538764 -34.61921434345239)
2162,NUEVOS HORIZONTES,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Chacabuco 1294,San Telmo,Comuna 1,,POINT (-58.37534681372805 -34.62325378996012)
2163,PAMPERO,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Larrazabal 3033,Villa Lugano,Comuna 8,,POINT (-58.48372310442806 -34.667672569122246)
2164,PINTITAS,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.","Acosta, Mariano 2005",Flores,Comuna 7,,POINT (-58.460613706275524 -34.65157960217779)
2165,REJUVENECER EL ATARDECER,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",San Martin Av. 5125,Agronomia,Comuna 15,,POINT (-58.490682679876485 -34.5970354666059)
2166,SAGRADO CORAZON,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",San Martin Av. 5125,Agronomia,Comuna 15,,POINT (-58.490682679876485 -34.5970354666059)
2167,SEGUIMOS SIENDO JOVENES,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Ayacucho 345,Balvanera,Comuna 3,,POINT (-58.394997486903506 -34.605224826686566)
2168,TIEMPO FELIZ,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Oliden 3604,Villa Lugano,Comuna 8,,POINT (-58.480337724711454 -34.671732701257596)
2169,UN NUEVO HOGAR,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Perrault 1134,Flores,Comuna 7,,POINT (-58.45540285424508 -34.64094127463856)
2170,UNIDOS PARA SIEMPRE,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Llerena 2727,Parque Chas,Comuna 15,,POINT (-58.4764058490832 -34.586393611379975)
2171,UPSA - VOLAR,Personas mayores de 60 años.,Tener 60 años o más. Inscribirse en la o las actividades elegidas en el Centro de Jubilados al que se concurre.,"La Secretaría de Bienestar integral impulsa en los distintos Centros de Jubilados y Pensionados diversos programas y talleres que favorecen el desarrollo de espacios colectivos de aprendizaje, productivos y placenteros, destinados a los adultos mayores.",Independencia Av. 1111,Monserrat,Comuna 1,,POINT (-58.381712874865464 -34.61748213656983)
