X;Y;ID;MES;SEMANA;ZONA;CALLE;ALTURA;ESTADO;DOM_NORMA;DOM_GEO
-58.491813337572;-34.5868143382424;902;SEPTIEMBRE;12 AL 17;2 Y 3;SALVADOR MARIA DEL CARRIL;2342;FINALIZADO;CARRIL, SALVADOR MARIA DEL AV. 2342;2342 CARRIL, SALVADOR MARIA DEL AV.
-58.4944483813644;-34.593015505203;903;SEPTIEMBRE;12 AL 17;2 Y 3;TERRADA;3684;FINALIZADO;TERRADA 3684;3684 TERRADA
-58.4940781345058;-34.5934257310132;904;SEPTIEMBRE;12 AL 17;2 Y 3;TERRADA;3640;FINALIZADO;TERRADA 3640;3640 TERRADA
-58.4086003239029;-34.5995865814533;905;SEPTIEMBRE;12 AL 17;2 Y 3;SAN LUIS;3096;FINALIZADO;SAN LUIS 3096;3096 SAN LUIS
-58.4088324299969;-34.599572527567;906;SEPTIEMBRE;12 AL 17;2 Y 3;SAN LUIS;3106;FINALIZADO;SAN LUIS 3106;3106 SAN LUIS
-58.4053158476268;-34.5996953130388;907;SEPTIEMBRE;12 AL 17;2 Y 3;SAN LUIS;2801;FINALIZADO;SAN LUIS 2801;2801 SAN LUIS
-58.4058190639862;-34.6018109586919;908;SEPTIEMBRE;12 AL 17;2 Y 3;TUCUMAN;2792;FINALIZADO;TUCUMAN 2792;2792 TUCUMAN
-58.4068453208149;-34.6017083225796;909;SEPTIEMBRE;12 AL 17;2 Y 3;TUCUMAN;2892;FINALIZADO;TUCUMAN 2892;2892 TUCUMAN
-58.407876114018;-34.6011627878405;910;SEPTIEMBRE;12 AL 17;2 Y 3;TUCUMAN;3006;FINALIZADO;TUCUMAN 3006;3006 TUCUMAN
-58.4080551885955;-34.6009812349437;911;SEPTIEMBRE;12 AL 17;2 Y 3;TUCUMAN;3021;FINALIZADO;TUCUMAN 3021;3021 TUCUMAN
-58.511491229922;-34.6104744961509;912;SEPTIEMBRE;12 AL 17;4;MARCOS PAZ ESQ COHGLAN;;FINALIZADO;PAZ, MARCOS Y COGHLAN, JUAN M.;PAZ, MARCOS & COGHLAN, JUAN M.
-58.5121567291641;-34.6149214316793;913;SEPTIEMBRE;12 AL 17;4;NOGOYA ESQ POSADAS;;FINALIZADO;NOGOYA Y POSADAS, ALEJANDRO, DR.;NOGOYA & POSADAS, ALEJANDRO, DR.
-58.5100183663075;-34.6149192509805;914;SEPTIEMBRE;12 AL 17;4;BAIGORRIA ESQ DIAMANTE;;FINALIZADO;BAIGORRIA Y DIAMANTE;BAIGORRIA & DIAMANTE
-58.5100524706951;-34.6095743968437;915;SEPTIEMBRE;12 AL 17;4;SEGUROLA ESQ COHGLAN;;FINALIZADO;SEGUROLA AV. Y COGHLAN, JUAN M.;SEGUROLA AV. & COGHLAN, JUAN M.
-58.4648069584131;-34.6383885735704;916;SEPTIEMBRE;12 AL 17;5 Y 6;BILBAO ESQ LA FUENTE;;FINALIZADO;BILBAO, FRANCISCO Y LAFUENTE;BILBAO, FRANCISCO & LAFUENTE
-58.4545214916944;-34.6338795787525;917;SEPTIEMBRE;12 AL 17;5 Y 6;GREGORIO DE LAFERRERE Y LAUTARO;;FINALIZADO;LAFERRERE, GREGORIO DE Y LAUTARO;LAFERRERE, GREGORIO DE & LAUTARO
-58.4640591712725;-34.6380575876643;918;SEPTIEMBRE;12 AL 17;5 Y 6;BILBAO ESQ PILLARDO;;FINALIZADO;BILBAO, FRANCISCO AV. Y PILLADO;BILBAO, FRANCISCO AV. & PILLADO
-58.4672552260558;-34.6399779929514;919;SEPTIEMBRE;12 AL 17;5 Y 6;BILBAO ESQ QUIRNO;;FINALIZADO;BILBAO, FRANCISCO AV. Y QUIRNO;BILBAO, FRANCISCO AV. & QUIRNO
-58.4692929357684;-34.6412804762922;920;SEPTIEMBRE;12 AL 17;5 Y 6;BILBAO ESQ PORTELA;;FINALIZADO;BILBAO, FRANCISCO AV. Y PORTELA;BILBAO, FRANCISCO AV. & PORTELA
-58.437088262557;-34.6170794789835;921;SEPTIEMBRE;12 AL 17;5 Y 6;ACOYTE ESQ YERBAL;;FINALIZADO;ACOYTE AV. Y YERBAL;ACOYTE AV. & YERBAL
-58.4350705782951;-34.6306073241899;922;SEPTIEMBRE;12 AL 17;7;TEJEDOR;697;FINALIZADO;TEJEDOR 697;697 TEJEDOR
-58.4350438522161;-34.6307498718416;923;SEPTIEMBRE;12 AL 17;7;TEJEDOR;698;FINALIZADO;TEJEDOR 698;698 TEJEDOR
-58.4351605494438;-34.6306201288534;924;SEPTIEMBRE;12 AL 17;7;TEJEDOR;701;FINALIZADO;TEJEDOR 701;701 TEJEDOR
-58.4352200841665;-34.6307749570704;925;SEPTIEMBRE;12 AL 17;7;TEJEDOR;708;FINALIZADO;TEJEDOR 708;708 TEJEDOR
-58.4346464606271;-34.6305469717442;926;SEPTIEMBRE;12 AL 17;7;TEJEDOR;647;FINALIZADO;TEJEDOR 647;647 TEJEDOR
-58.4319268414233;-34.6302723185665;927;SEPTIEMBRE;12 AL 17;7;TEJEDOR;410;FINALIZADO;TEJEDOR 410;410 TEJEDOR
-58.4310682957095;-34.6301460653585;928;SEPTIEMBRE;12 AL 17;7;TEJEDOR;352;FINALIZADO;TEJEDOR 352;352 TEJEDOR
-58.4303670743157;-34.6299000535295;929;SEPTIEMBRE;12 AL 17;7;TEJEDOR;299;FINALIZADO;TEJEDOR 299;299 TEJEDOR
-58.4275462624659;-34.6296618164077;930;SEPTIEMBRE;12 AL 17;7;TEJEDOR;98;FINALIZADO;TEJEDOR 98;98 TEJEDOR
-58.4275746070432;-34.6295195019247;931;SEPTIEMBRE;12 AL 17;7;TEJEDOR;97;FINALIZADO;TEJEDOR 97;97 TEJEDOR
-58.4278189761805;-34.6295527410742;932;SEPTIEMBRE;12 AL 17;7;TEJEDOR;111;FINALIZADO;TEJEDOR 111;111 TEJEDOR
-58.4277108793465;-34.6296842104375;933;SEPTIEMBRE;12 AL 17;7;TEJEDOR;106;FINALIZADO;TEJEDOR 106;106 TEJEDOR
-58.4276705001251;-34.6285655654211;934;SEPTIEMBRE;12 AL 17;7;ZUVIRIA;90;FINALIZADO;ZUVIRIA 90;90 ZUVIRIA
-58.4277548146616;-34.6284314125615;935;SEPTIEMBRE;12 AL 17;7;ZUVIRIA;93;FINALIZADO;ZUVIRIA 93;93 ZUVIRIA
-58.4280059364724;-34.6284680716346;936;SEPTIEMBRE;12 AL 17;7;ZUVIRIA;107;FINALIZADO;ZUVIRIA 107;107 ZUVIRIA
-58.4279104994636;-34.6287104321052;937;SEPTIEMBRE;12 AL 17;7;SENILLOSA;1015;FINALIZADO;SENILLOSA 1015;1015 SENILLOSA
-58.4292655826982;-34.6286274318387;938;SEPTIEMBRE;12 AL 17;7;DOBLAS;996;FINALIZADO;DOBLAS 996;996 DOBLAS
-58.4294498494959;-34.6286110743067;939;SEPTIEMBRE;12 AL 17;7;DOBLAS;991;FINALIZADO;DOBLAS 991;991 DOBLAS
-58.4292184248688;-34.628788983527;940;SEPTIEMBRE;12 AL 17;7;DOBLAS;1006;FINALIZADO;DOBLAS 1006;1006 DOBLAS
-58.4293880432677;-34.6288228124619;941;SEPTIEMBRE;12 AL 17;7;DOBLAS;1005;FINALIZADO;DOBLAS 1005;1005 DOBLAS
-58.4306594113153;-34.6290018199156;942;SEPTIEMBRE;12 AL 17;7;ZUVIRIA;302;FINALIZADO;ZUVIRIA 302;302 ZUVIRIA
-58.430452834702;-34.6289716775402;943;SEPTIEMBRE;12 AL 17;7;ZUVIRIA;290;FINALIZADO;ZUVIRIA 290;290 ZUVIRIA
-58.4272629881283;-34.630706818782;944;SEPTIEMBRE;12 AL 17;7;ESTRADA;94;FINALIZADO;ESTRADA 94;94 ESTRADA
-58.4273407420083;-34.6305282482601;945;SEPTIEMBRE;12 AL 17;7;SENILLOSA;1192;FINALIZADO;SENILLOSA 1192;1192 SENILLOSA
-58.4274271966701;-34.6307299288756;946;SEPTIEMBRE;12 AL 17;7;ESTRADA;102;FINALIZADO;ESTRADA 102;102 ESTRADA
-58.4275062099471;-34.6305946093915;947;SEPTIEMBRE;12 AL 17;7;ESTRADA;105;FINALIZADO;ESTRADA 105;105 ESTRADA
-58.4259020435462;-34.6357972958889;948;SEPTIEMBRE;12 AL 17;7;BALBASTRO;487;FINALIZADO;BALBASTRO 487;487 BALBASTRO
-58.4261499936839;-34.6360172620295;949;SEPTIEMBRE;12 AL 17;7;SENILLOSA;1707;FINALIZADO;SENILLOSA 1707;1707 SENILLOSA
-58.4262034148147;-34.6358040212313;950;SEPTIEMBRE;12 AL 17;7;SENILLOSA;1687;FINALIZADO;SENILLOSA 1687;1687 SENILLOSA
-58.425974292551;-34.6359574890063;951;SEPTIEMBRE;12 AL 17;7;BALBASTRO;496;FINALIZADO;BALBASTRO 496;496 BALBASTRO
-58.4403224328306;-34.6396366794143;952;SEPTIEMBRE;12 AL 17;7;CASTAÑARES;1594;FINALIZADO;CASTAÑARES AV. 1594;1594 CASTAÑARES AV.
-58.4404208330871;-34.6395143629904;953;SEPTIEMBRE;12 AL 17;7;CASTAÑARES;1591;FINALIZADO;CASTAÑARES AV. 1591;1591 CASTAÑARES AV.
-58.4406326900987;-34.6396865059064;954;SEPTIEMBRE;12 AL 17;7;CASTAÑARES;1609;FINALIZADO;CASTAÑARES AV. 1609;1609 CASTAÑARES AV.
-58.4332037564464;-34.6339921753508;955;SEPTIEMBRE;12 AL 17;7;IGUALDAD;1294;FINALIZADO;IGUALDAD 1294;1294 IGUALDAD
-58.4333057996966;-34.6340582122689;956;SEPTIEMBRE;12 AL 17;7;ASAMBLEA;543;FINALIZADO;ASAMBLEA AV. 543;543 ASAMBLEA AV.
-58.4379612471063;-34.6323205284656;957;SEPTIEMBRE;12 AL 17;7;DE LA INDUSTRIA;1095;FINALIZADO;DE LA INDUSTRIA 1095;1095 DE LA INDUSTRIA
-58.4376153569237;-34.6321487207442;958;SEPTIEMBRE;12 AL 17;7;ESTRADA;913;FINALIZADO;ESTRADA 913;913 ESTRADA
-58.4380989945448;-34.6323377664018;959;SEPTIEMBRE;12 AL 17;7;DE LAS GARANTIAS;1092;FINALIZADO;DE LAS GARANTIAS 1092;1092 DE LAS GARANTIAS
-58.4382167454743;-34.6324531471146;960;SEPTIEMBRE;12 AL 17;7;DE LAS GARANTIAS;1095;FINALIZADO;DE LAS GARANTIAS 1095;1095 DE LAS GARANTIAS
-58.4381451917139;-34.6325453084158;961;SEPTIEMBRE;12 AL 17;7;DE LAS GARANTIAS;1101;FINALIZADO;DE LAS GARANTIAS 1101;1101 DE LAS GARANTIAS
-58.4380373966138;-34.6325380785729;962;SEPTIEMBRE;12 AL 17;7;ESTRADA;950;FINALIZADO;ESTRADA 950;950 ESTRADA
-58.438587979975;-34.6312481333273;963;SEPTIEMBRE;12 AL 17;7;DE LA INDUSTRIA;994;FINALIZADO;DE LA INDUSTRIA 994;994 DE LA INDUSTRIA
-58.43872040792;-34.6313445738351;964;SEPTIEMBRE;12 AL 17;7;DE LA INDUSTRIA;995;FINALIZADO;DE LA INDUSTRIA 995;995 DE LA INDUSTRIA
-58.4384705761431;-34.6313990613725;965;SEPTIEMBRE;12 AL 17;7;DE LA INDUSTRIA;1006;FINALIZADO;DE LA INDUSTRIA 1006;1006 DE LA INDUSTRIA
-58.4386027664745;-34.6314958062159;966;SEPTIEMBRE;12 AL 17;7;DE LA INDUSTRIA;1007;FINALIZADO;DE LA INDUSTRIA 1007;1007 DE LA INDUSTRIA
-58.4249340686138;-34.6396226839145;967;SEPTIEMBRE;12 AL 17;7;BUTTELER;24;FINALIZADO;BUTTELER 24;24 BUTTELER
-58.4252326779615;-34.639340186707;968;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;601;FINALIZADO;ZELARRAYAN 601;601 ZELARRAYAN
-58.4251525261049;-34.6393268352686;969;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;599;FINALIZADO;ZELARRAYAN 599;599 ZELARRAYAN
-58.4252702259205;-34.6394935850468;970;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;608;FINALIZADO;ZELARRAYAN 608;608 ZELARRAYAN
-58.4262561103274;-34.6396550749372;971;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;690;FINALIZADO;ZELARRAYAN 690;690 ZELARRAYAN
-58.4265023189488;-34.6396953613564;972;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;708;FINALIZADO;ZELARRAYAN 708;708 ZELARRAYAN
-58.4264914030076;-34.639546539567;973;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;703;FINALIZADO;ZELARRAYAN 703;703 ZELARRAYAN
-58.4263588505104;-34.6395428853695;974;SEPTIEMBRE;12 AL 17;7;DOBLAS;1998;FINALIZADO;DOBLAS 1998;1998 DOBLAS
-58.4269470999346;-34.6397709554517;975;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;746;FINALIZADO;ZELARRAYAN 746;746 ZELARRAYAN
-58.4270572629938;-34.6397898241225;976;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;754;FINALIZADO;ZELARRAYAN 754;754 ZELARRAYAN
-58.4287647988902;-34.6399349757853;977;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;895;FINALIZADO;ZELARRAYAN 895;895 ZELARRAYAN
-58.4287075195682;-34.6400724592436;978;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;894;FINALIZADO;ZELARRAYAN 894;894 ZELARRAYAN
-58.4289327230191;-34.6399637331432;979;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;905;FINALIZADO;ZELARRAYAN 905;905 ZELARRAYAN
-58.4288973192445;-34.6401049618599;980;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;906;FINALIZADO;ZELARRAYAN 906;906 ZELARRAYAN
-58.4312155544447;-34.6405025035;981;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;1090;FINALIZADO;ZELARRAYAN 1090;1090 ZELARRAYAN
-58.4314628360292;-34.6405491657231;982;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;1108;FINALIZADO;ZELARRAYAN 1108;1108 ZELARRAYAN
-58.4314818486179;-34.6404048146798;983;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;1105;FINALIZADO;ZELARRAYAN 1105;1105 ZELARRAYAN
-58.4313125367758;-34.6404183466963;984;SEPTIEMBRE;12 AL 17;7;JOSE MARIA MORENO;1900;FINALIZADO;MORENO, JOSE MARIA AV. 1900;1900 MORENO, JOSE MARIA AV.
-58.4349559569347;-34.6411088006169;985;SEPTIEMBRE;12 AL 17;7;ZELARRAYAN;1395;FINALIZADO;ZELARRAYAN 1395;1395 ZELARRAYAN
-58.4351007165337;-34.6412897227515;986;SEPTIEMBRE;12 AL 17;7;CACHIMAYO;1905;FINALIZADO;CACHIMAYO 1905;1905 CACHIMAYO
-58.4349473369636;-34.6412099682209;987;SEPTIEMBRE;12 AL 17;7;CACHIMAYO;1902;FINALIZADO;CACHIMAYO 1902;1902 CACHIMAYO
-58.389002296879;-34.6188499196301;988;SEPTIEMBRE;12 AL 17;8;VIRREY CEVALLOS;899;FINALIZADO;CEVALLOS, VIRREY 899;899 CEVALLOS, VIRREY
-58.3873385748643;-34.6186408275905;989;SEPTIEMBRE;12 AL 17;8;LUIS SAENZ PEÑA;886;FINALIZADO;SAENZ PEÑA, LUIS, PRES. 886;886 SAENZ PEÑA, LUIS, PRES.
-58.3857781126264;-34.6185947491643;990;SEPTIEMBRE;12 AL 17;8;SAN JOSE;892;FINALIZADO;SAN JOSE 892;892 SAN JOSE
-58.3815443691436;-34.6203211678523;991;SEPTIEMBRE;12 AL 17;8;LIMA;1047;FINALIZADO;LIMA 1047;1047 LIMA
-58.3872929189792;-34.6213664883005;992;SEPTIEMBRE;12 AL 17;8;LUIS SAENZ PEÑA;1107;FINALIZADO;SAENZ PEÑA, LUIS, PRES. 1107;1107 SAENZ PEÑA, LUIS, PRES.
-58.3844332792194;-34.6212096916409;993;SEPTIEMBRE;12 AL 17;8;SANTIAGO DEL ESTERO;1111;FINALIZADO;SANTIAGO DEL ESTERO 1111;1111 SANTIAGO DEL ESTERO
-58.3872638782336;-34.6211909724253;994;SEPTIEMBRE;12 AL 17;8;HUMBERTO 1°;1501;FINALIZADO;HUMBERTO 1° 1501;1501 HUMBERTO 1°
-58.3857532217072;-34.6224593639916;995;SEPTIEMBRE;12 AL 17;8;SAN JUAN;1398;FINALIZADO;SAN JUAN AV. 1398;1398 SAN JUAN AV.
-58.389852870424;-34.6227059673833;996;SEPTIEMBRE;12 AL 17;8;SAN JUAN;1698;FINALIZADO;SAN JUAN AV. 1698;1698 SAN JUAN AV.
-58.389549597631;-34.6225427680859;997;SEPTIEMBRE;12 AL 17;8;SAN JUAN;1667;FINALIZADO;SAN JUAN AV. 1667;1667 SAN JUAN AV.
-58.3899419350911;-34.6225667970066;998;SEPTIEMBRE;12 AL 17;8;SAN JUAN;1701;FINALIZADO;SAN JUAN AV. 1701;1701 SAN JUAN AV.
-58.3899290428134;-34.6227106339353;999;SEPTIEMBRE;12 AL 17;8;SAN JUAN;1702;FINALIZADO;SAN JUAN AV. 1702;1702 SAN JUAN AV.
-58.3858644551263;-34.6224654917515;1000;SEPTIEMBRE;12 AL 17;8;SAN JUAN;1402;FINALIZADO;SAN JUAN AV. 1402;1402 SAN JUAN AV.
-58.3859213934748;-34.6220232253154;1001;SEPTIEMBRE;12 AL 17;8;SAN JOSE;1171;FINALIZADO;SAN JOSE 1171;1171 SAN JOSE
-58.3907031598444;-34.630452797866;1002;SEPTIEMBRE;12 AL 17;8;ENTRE RIOS;1898;FINALIZADO;ENTRE RIOS AV. 1898;1898 ENTRE RIOS AV.
-58.3906925635916;-34.6305416749412;1003;SEPTIEMBRE;12 AL 17;8;ENTRE RIOS;1902;FINALIZADO;ENTRE RIOS AV. 1902;1902 ENTRE RIOS AV.
-58.3905715363405;-34.6315569296005;1004;SEPTIEMBRE;12 AL 17;8;ENTRE RIOS;2002;FINALIZADO;ENTRE RIOS AV. 2002;2002 ENTRE RIOS AV.
-58.3826083369134;-34.6301792090471;1005;SEPTIEMBRE;12 AL 17;8;SALTA;1898;FINALIZADO;SALTA 1898;1898 SALTA
-58.3881486061828;-34.6287738539257;1006;SEPTIEMBRE;12 AL 17;8;BRASIL;1601;FINALIZADO;BRASIL 1601;1601 BRASIL
-58.3856574006568;-34.6283479321241;1007;SEPTIEMBRE;12 AL 17;8;BRASIL;1399;FINALIZADO;BRASIL 1399;1399 BRASIL
-58.3813209110407;-34.6284803549164;1008;SEPTIEMBRE;12 AL 17;8;LIMA;1758;FINALIZADO;LIMA 1758;1758 LIMA
-58.3813289998093;-34.6282509336512;1009;SEPTIEMBRE;12 AL 17;8;LIMA;1738;FINALIZADO;LIMA 1738;1738 LIMA
-58.3815042192666;-34.628232194152;1010;SEPTIEMBRE;12 AL 17;8;LIMA;1735;FINALIZADO;LIMA 1735;1735 LIMA
-58.3900385087302;-34.6280871027986;1011;SEPTIEMBRE;12 AL 17;8;ANTEQUERA;1743;FINALIZADO;ANTEQUERA 1743;1743 ANTEQUERA
-58.3901219230726;-34.6282347668811;1012;SEPTIEMBRE;12 AL 17;8;ANTEQUERA;1750;FINALIZADO;ANTEQUERA 1750;1750 ANTEQUERA
-58.3901809698058;-34.6280926917246;1013;SEPTIEMBRE;12 AL 17;8;ANTEQUERA;1751;FINALIZADO;ANTEQUERA 1751;1751 ANTEQUERA
-58.3902798471482;-34.6282409690049;1014;SEPTIEMBRE;12 AL 17;8;ANTEQUERA;1758;FINALIZADO;ANTEQUERA 1758;1758 ANTEQUERA
-58.3873660320337;-34.6188571109132;1015;SEPTIEMBRE;12 AL 17;8;ESTADOS UNIDOS;1500;FINALIZADO;ESTADOS UNIDOS 1500;1500 ESTADOS UNIDOS
-58.4709417676541;-34.5608652860273;1016;SEPTIEMBRE;12 AL 17;9;CONDE;2811;FINALIZADO;CONDE 2811;2811 CONDE
-58.4691829356223;-34.5590130135599;1017;SEPTIEMBRE;12 AL 17;9;CONGRESO;3104;FINALIZADO;CONGRESO AV. 3104;3104 CONGRESO AV.
-58.469109054438;-34.5588043768923;1018;SEPTIEMBRE;12 AL 17;9;CONGRESO;3089;FINALIZADO;CONGRESO AV. 3089;3089 CONGRESO AV.
-58.4691653529714;-34.5590038828087;1019;SEPTIEMBRE;12 AL 17;9;CONGRESO;3102;FINALIZADO;CONGRESO AV. 3102;3102 CONGRESO AV.
-58.4716802807059;-34.5601829019713;1020;SEPTIEMBRE;12 AL 17;9;CONGRESO;3301;FINALIZADO;CONGRESO AV. 3301;3301 CONGRESO AV.
-58.4713839886162;-34.5599855801505;1021;SEPTIEMBRE;12 AL 17;9;CONGRESO;3295;FINALIZADO;CONGRESO AV. 3295;3295 CONGRESO AV.
-58.4688359429613;-34.5610170370805;1022;SEPTIEMBRE;12 AL 17;9;RAMON FREIRE;2710;FINALIZADO;FREIRE, RAMON, CAP. GRAL. 2710;2710 FREIRE, RAMON, CAP. GRAL.
-58.4694905695057;-34.5602413921914;1023;SEPTIEMBRE;12 AL 17;9;RAMON FREIRE;2802;FINALIZADO;FREIRE, RAMON, CAP. GRAL. 2802;2802 FREIRE, RAMON, CAP. GRAL.
-58.4717621077115;-34.5574480289729;1024;SEPTIEMBRE;12 AL 17;9;RAMON FREIRE;3101;FINALIZADO;FREIRE, RAMON, CAP. GRAL. 3101;3101 FREIRE, RAMON, CAP. GRAL.
-58.468420041571;-34.5620761368053;1025;SEPTIEMBRE;12 AL 17;9;RAMON FREIRE;2602;FINALIZADO;FREIRE, RAMON, CAP. GRAL. 2602;2602 FREIRE, RAMON, CAP. GRAL.
-58.472862313729;-34.5566555362317;1026;SEPTIEMBRE;12 AL 17;9;RAMON FREIRE;3209;FINALIZADO;FREIRE, RAMON, CAP. GRAL. 3209;3209 FREIRE, RAMON, CAP. GRAL.
-58.4676085903658;-34.5616381618351;1027;SEPTIEMBRE;12 AL 17;9;BALBIN;2599;FINALIZADO;BALBIN, RICARDO, DR. AV. 2599;2599 BALBIN, RICARDO, DR. AV.
-58.4700481224422;-34.560614013608;1028;SEPTIEMBRE;12 AL 17;9;BALBIN;2795;FINALIZADO;BALBIN, RICARDO, DR. AV. 2795;2795 BALBIN, RICARDO, DR. AV.
-58.4730334422903;-34.5595265528682;1029;SEPTIEMBRE;12 AL 17;9;BALBIN;3002;FINALIZADO;BALBIN, RICARDO, DR. AV. 3002;3002 BALBIN, RICARDO, DR. AV.
-58.4756309403409;-34.5584287460191;1030;SEPTIEMBRE;12 AL 17;9;BALBIN;3198;FINALIZADO;BALBIN, RICARDO, DR. AV. 3198;3198 BALBIN, RICARDO, DR. AV.
-58.4690340437227;-34.5613420260896;1031;SEPTIEMBRE;12 AL 17;9;PEDRO RIVERA;3204;FINALIZADO;RIVERA, PEDRO I., DR. 3204;3204 RIVERA, PEDRO I., DR.
-58.4639867415114;-34.5583457511184;1032;SEPTIEMBRE;12 AL 17;9;PEDRO RIVERA;2699;FINALIZADO;RIVERA, PEDRO I., DR. 2699;2699 RIVERA, PEDRO I., DR.
-58.4721740642898;-34.5631082224404;1033;SEPTIEMBRE;12 AL 17;9;PEDRO RIVERA;3502;FINALIZADO;RIVERA, PEDRO I., DR. 3502;3502 RIVERA, PEDRO I., DR.
-58.4731122726658;-34.563636795131;1034;SEPTIEMBRE;12 AL 17;9;PEDRO RIVERA;3602;FINALIZADO;RIVERA, PEDRO I., DR. 3602;3602 RIVERA, PEDRO I., DR.
-58.4678792212045;-34.5617119688693;1035;SEPTIEMBRE;12 AL 17;9;ROOSEVELT;3161;FINALIZADO;ROOSEVELT FRANKLIN D. 3161;3161 ROOSEVELT FRANKLIN D.
-58.4665460129517;-34.5611202168428;1036;SEPTIEMBRE;12 AL 17;9;ROOSEVELT;3050;FINALIZADO;ROOSEVELT FRANKLIN D. 3050;3050 ROOSEVELT FRANKLIN D.
-58.5185704175506;-34.6251673315712;1037;SEPTIEMBRE;12 AL 17;10;CORTINA ESQ SANTO TOME;;FINALIZADO;CORTINA Y SANTO TOME;CORTINA & SANTO TOME
-58.5152541441729;-34.6231202845849;1038;SEPTIEMBRE;12 AL 17;10;LUIS BRAILE ESQ VIRGILIO;;FINALIZADO;BRAILLE, LUIS Y VIRGILIO;BRAILLE, LUIS & VIRGILIO
-58.5179557523898;-34.6272376811404;1039;SEPTIEMBRE;12 AL 17;10;IRIGOYEN ESQ MARTIN FIERRO;;FINALIZADO;IRIGOYEN Y MARTIN FIERRO;IRIGOYEN & MARTIN FIERRO
-58.516982690373;-34.6263973138964;1040;SEPTIEMBRE;12 AL 17;10;CORTINA ESQ MARTIN FIERRO;;FINALIZADO;CORTINA Y MARTIN FIERRO;CORTINA & MARTIN FIERRO
-58.5151811641868;-34.6247898087321;1041;SEPTIEMBRE;12 AL 17;10;MOLIERE ESQ MARTIN FIERRO;;FINALIZADO;MOLIERE Y MARTIN FIERRO;MOLIERE & MARTIN FIERRO
-58.5142333449534;-34.6238984927406;1042;SEPTIEMBRE;12 AL 17;10;VIRGILIO ESQ MARTIN FIERRO;;FINALIZADO;VIRGILIO Y MARTIN FIERRO;VIRGILIO & MARTIN FIERRO
-58.5131587937056;-34.6247176308505;1043;SEPTIEMBRE;12 AL 17;10;VIRGILIO ESQ GIBRALTAR;;FINALIZADO;VIRGILIO Y GIBRALTAR;VIRGILIO & GIBRALTAR
-58.5140914292474;-34.6255814962981;1044;SEPTIEMBRE;12 AL 17;10;MOLIERE ESQ GIBRALTAR;;FINALIZADO;MOLIERE Y GIBRALTAR;MOLIERE & GIBRALTAR
-58.5200950838071;-34.6255901575888;1045;SEPTIEMBRE;12 AL 17;10;PAUL GROUSSAC ESQ IRIGOYEN;;FINALIZADO;GROUSSAC, PAUL E IRIGOYEN;GROUSSAC, PAUL & IRIGOYEN
-58.5184657547157;-34.6239545200457;1046;SEPTIEMBRE;12 AL 17;10;PAUL GROUSSAC ESQ VICTOR HUGO;;FINALIZADO;GROUSSAC, PAUL Y HUGO, VICTOR;GROUSSAC, PAUL & HUGO, VICTOR
-58.5164626686787;-34.6221849364275;1047;SEPTIEMBRE;12 AL 17;10;PAUL GROUSSAC ESQ VIRGILIO;;FINALIZADO;GROUSSAC, PAUL Y VIRGILIO;GROUSSAC, PAUL & VIRGILIO
-58.5014815301255;-34.5960712438186;1048;SEPTIEMBRE;12 AL 17;11;PEDRO MORAN;3298;FINALIZADO;MORAN, PEDRO 3298;3298 MORAN, PEDRO
-58.5016047942118;-34.5959673317016;1049;SEPTIEMBRE;12 AL 17;11;PEDRO MORAN;3299;FINALIZADO;MORAN, PEDRO 3299;3299 MORAN, PEDRO
-58.5015669224985;-34.5961238699972;1050;SEPTIEMBRE;12 AL 17;11;PEDRO MORAN;3302;FINALIZADO;MORAN, PEDRO 3302;3302 MORAN, PEDRO
-58.5114859162289;-34.6022509443381;1051;SEPTIEMBRE;12 AL 17;11;PEDRO MORAN;4148;FINALIZADO;MORAN, PEDRO 4148;4148 MORAN, PEDRO
-58.4939645293152;-34.6004995672592;1052;SEPTIEMBRE;12 AL 17;11;PEDRO LOZANO;3099;FINALIZADO;LOZANO, PEDRO 3099;3099 LOZANO, PEDRO
-58.5041345224121;-34.5977106852031;1053;SEPTIEMBRE;12 AL 17;11;PEDRO MORAN;3498;FINALIZADO;MORAN, PEDRO 3498;3498 MORAN, PEDRO
-58.5042133646414;-34.5975793488652;1054;SEPTIEMBRE;12 AL 17;11;PEDRO MORAN;3495;FINALIZADO;MORAN, PEDRO 3495;3495 MORAN, PEDRO
